id,id_cliente,id_canal,id_campanha,data,id_status
113238,3174,2,4,2026-08-12,3
113239,63952,2,4,2026-08-12,2
113240,95632,2,4,2026-08-12,1
113241,162984,2,4,2026-08-12,4
113242,163479,2,4,2026-08-12,5
113243,190457,2,4,2026-08-12,3
113244,14299,2,4,2026-08-12,3
113245,30074,2,4,2026-08-12,4
113246,153083,2,4,2026-08-12,4
113247,122482,2,4,2026-08-12,3
113248,149869,2,4,2026-08-12,4
113249,90300,2,4,2026-08-12,3
113250,96297,2,4,2026-08-12,1
113251,136259,2,4,2026-08-12,1
113252,69195,2,4,2026-08-12,4
113253,124342,2,4,2026-08-12,4
113254,177033,2,4,2026-08-12,2
113255,103196,2,4,2026-08-12,1
113256,161287,2,4,2026-08-12,4
113257,131850,2,4,2026-08-12,4
113258,134314,2,4,2026-08-12,4
113259,35250,2,4,2026-08-12,3
113260,95355,2,4,2026-08-12,3
113261,165683,2,4,2026-08-12,3
113262,187592,2,4,2026-08-12,4
113263,44092,2,4,2026-08-12,4
113264,178389,2,4,2026-08-12,4
113265,92829,2,4,2026-08-12,4
113266,17955,2,4,2026-08-12,5
113267,167760,2,4,2026-08-12,3
113268,42593,2,4,2026-08-12,4
113269,144505,2,4,2026-08-12,3
113270,88333,2,4,2026-08-12,3
113271,125885,2,4,2026-08-12,4
113272,156184,2,4,2026-08-12,3
113273,68111,2,4,2026-08-12,3
113274,41475,2,4,2026-08-12,4
113275,46262,2,4,2026-08-12,2
113276,135560,2,4,2026-08-12,3
113277,122257,2,4,2026-08-12,4
113278,34839,2,4,2026-08-12,4
113279,183201,2,4,2026-08-12,1
113280,74487,2,4,2026-08-12,4
113281,73461,2,4,2026-08-12,4
113282,197271,2,4,2026-08-12,3
113283,105729,2,4,2026-08-12,3
113284,28100,2,4,2026-08-12,4
113285,134747,2,4,2026-08-12,2
113286,171784,2,4,2026-08-12,3
113287,133801,2,4,2026-08-12,3
113288,55634,2,4,2026-08-12,3
113289,196682,2,4,2026-08-12,1
113290,189961,2,4,2026-08-12,3
113291,82482,2,4,2026-08-12,4
113292,124955,2,4,2026-08-12,2
113293,146892,2,4,2026-08-12,5
113294,11444,2,4,2026-08-12,4
113295,93019,2,4,2026-08-12,4
113296,21718,2,4,2026-08-12,3
113297,8499,2,4,2026-08-12,2
113298,114283,2,4,2026-08-12,1
113299,67194,2,4,2026-08-12,3
113300,6201,2,4,2026-08-12,4
113301,103845,2,4,2026-08-12,3
113302,63022,2,4,2026-08-12,3
113303,140659,2,4,2026-08-12,3
113304,140194,2,4,2026-08-12,1
113305,69852,2,4,2026-08-12,3
113306,26385,2,4,2026-08-12,3
113307,86461,2,4,2026-08-12,3
113308,122942,2,4,2026-08-12,4
113309,73506,2,4,2026-08-12,3
113310,41600,2,4,2026-08-12,1
113311,196186,2,4,2026-08-12,3
113312,120614,2,4,2026-08-12,3
113313,134295,2,4,2026-08-12,4
113314,175511,2,4,2026-08-12,5
113315,16641,2,4,2026-08-12,1
113316,34942,2,4,2026-08-12,3
113317,185533,2,4,2026-08-12,4
113318,178324,2,4,2026-08-12,3
113319,119516,2,4,2026-08-12,3
113320,121314,2,4,2026-08-12,4
113321,67890,2,4,2026-08-12,3
113322,186769,2,4,2026-08-12,3
113323,37494,2,4,2026-08-12,2
113324,62070,2,4,2026-08-12,4
113325,169638,2,4,2026-08-12,1
113326,194741,2,4,2026-08-12,3
113327,187356,2,4,2026-08-12,3
113328,81090,2,4,2026-08-12,4
113329,157795,2,4,2026-08-12,4
113330,95561,2,4,2026-08-12,4
113331,36710,2,4,2026-08-12,3
113332,86217,2,4,2026-08-12,3
113333,29747,2,4,2026-08-12,3
113334,41584,2,4,2026-08-12,3
113335,190470,2,4,2026-08-12,1
113336,95809,2,4,2026-08-12,4
113337,104554,2,4,2026-08-12,2
113338,49014,2,4,2026-08-12,3
113339,58583,2,4,2026-08-12,3
113340,171540,2,4,2026-08-12,4
113341,14283,2,4,2026-08-12,4
113342,7272,2,4,2026-08-12,3
113343,35790,2,4,2026-08-12,4
113344,13275,2,4,2026-08-12,4
113345,112267,2,4,2026-08-12,3
113346,13833,2,4,2026-08-12,3
113347,161144,2,4,2026-08-12,3
113348,190886,2,4,2026-08-12,3
113349,168441,2,4,2026-08-12,3
113350,130574,2,4,2026-08-12,4
113351,110847,2,4,2026-08-12,3
113352,107298,2,4,2026-08-12,4
113353,95798,2,4,2026-08-12,4
113354,4263,2,4,2026-08-12,3
113355,178505,2,4,2026-08-12,3
113356,55375,2,4,2026-08-12,4
113357,76679,2,4,2026-08-12,4
113358,95074,2,4,2026-08-12,3
113359,183136,2,4,2026-08-12,4
113360,95759,2,4,2026-08-12,4
113361,165730,2,4,2026-08-12,3
113362,187544,2,4,2026-08-12,2
113363,91590,2,4,2026-08-12,5
113364,198402,2,4,2026-08-12,4
113365,82191,2,4,2026-08-12,3
113366,146913,2,4,2026-08-12,4
113367,22401,2,4,2026-08-12,5
113368,119507,2,4,2026-08-12,3
113369,14684,2,4,2026-08-12,3
113370,188613,2,4,2026-08-12,3
113371,117475,2,4,2026-08-12,1
113372,51613,2,4,2026-08-12,3
113373,177293,2,4,2026-08-12,3
113374,136276,2,4,2026-08-12,4
113375,134974,2,4,2026-08-12,3
113376,112159,2,4,2026-08-12,3
113377,17302,2,4,2026-08-12,4
113378,7684,2,4,2026-08-12,6
113379,6193,2,4,2026-08-12,4
113380,27141,2,4,2026-08-12,3
113381,148603,2,4,2026-08-12,6
113382,124733,2,4,2026-08-12,3
113383,81911,2,4,2026-08-12,4
113384,100203,2,4,2026-08-12,4
113385,192732,2,4,2026-08-12,3
113386,120779,2,4,2026-08-12,4
113387,191494,2,4,2026-08-12,4
113388,110549,2,4,2026-08-12,3
113389,192889,2,4,2026-08-12,4
113390,49502,2,4,2026-08-12,3
113391,80104,2,4,2026-08-12,3
113392,78939,2,4,2026-08-12,3
113393,120634,2,4,2026-08-12,4
113394,8055,2,4,2026-08-12,4
113395,50303,2,4,2026-08-12,3
113396,93097,2,4,2026-08-12,5
113397,190899,2,4,2026-08-12,1
113398,174036,2,4,2026-08-12,3
113399,97736,2,4,2026-08-12,1
113400,159991,2,4,2026-08-12,4
113401,179276,2,4,2026-08-12,4
113402,35994,2,4,2026-08-12,3
113403,171342,2,4,2026-08-12,3
113404,44961,2,4,2026-08-12,4
113405,189201,2,4,2026-08-12,4
113406,66568,2,4,2026-08-12,4
113407,89428,2,4,2026-08-12,4
113408,126021,2,4,2026-08-12,3
113409,58516,2,4,2026-08-12,3
113410,30907,2,4,2026-08-12,1
113411,1975,2,4,2026-08-12,4
113412,93726,2,4,2026-08-12,4
113413,85922,2,4,2026-08-12,1
113414,33445,2,4,2026-08-12,3
113415,140139,2,4,2026-08-12,4
113416,96179,2,4,2026-08-12,3
113417,25661,2,4,2026-08-12,1
113418,87514,2,4,2026-08-12,4
113419,95381,2,4,2026-08-12,3
113420,195918,2,4,2026-08-12,3
113421,191585,2,4,2026-08-12,3
113422,106232,2,4,2026-08-12,3
113423,182514,2,4,2026-08-12,3
113424,51017,2,4,2026-08-12,2
113425,174321,2,4,2026-08-12,4
113426,183083,2,4,2026-08-12,3
113427,70604,2,4,2026-08-12,4
113428,93526,2,4,2026-08-12,3
113429,142122,2,4,2026-08-12,3
113430,156036,2,4,2026-08-12,4
113431,120565,2,4,2026-08-12,4
113432,157839,2,4,2026-08-12,3
113433,7283,2,4,2026-08-12,4
113434,171582,2,4,2026-08-12,3
113435,34327,2,4,2026-08-12,4
113436,74139,2,4,2026-08-12,4
113437,131632,2,4,2026-08-12,4
113438,157074,2,4,2026-08-12,4
113439,51708,2,4,2026-08-12,1
113440,5346,2,4,2026-08-12,3
113441,122205,2,4,2026-08-12,3
113442,178413,2,4,2026-08-12,4
113443,49634,2,4,2026-08-12,3
113444,128510,2,4,2026-08-12,4
113445,1372,2,4,2026-08-12,3
113446,34049,2,4,2026-08-12,4
113447,106676,2,4,2026-08-12,3
113448,17551,2,4,2026-08-12,4
113449,171056,2,4,2026-08-12,3
113450,173211,2,4,2026-08-12,3
37251,57447,3,1,2026-08-12,3
37252,156186,3,1,2026-08-12,2
37253,103945,3,1,2026-08-12,2
37254,178851,3,1,2026-08-12,3
37255,91491,3,1,2026-08-12,3
37256,199440,3,1,2026-08-12,3
37257,162875,3,1,2026-08-12,3
37258,191620,3,1,2026-08-12,3
37259,847,3,1,2026-08-12,3
37260,159633,3,1,2026-08-12,2
37261,105664,3,1,2026-08-12,1
37262,178146,3,1,2026-08-12,3
37263,47393,3,1,2026-08-12,3
37264,141158,3,1,2026-08-12,3
37265,14239,3,1,2026-08-12,2
37266,186669,3,1,2026-08-12,3
37267,72380,3,1,2026-08-12,2
37268,57265,3,1,2026-08-12,1
37269,182918,3,1,2026-08-12,2
37270,59301,3,1,2026-08-12,3
37271,194263,3,1,2026-08-12,3
37272,136036,3,1,2026-08-12,1
37273,147848,3,1,2026-08-12,3
37274,84924,3,1,2026-08-12,2
37275,174622,3,1,2026-08-12,5
37276,100652,3,1,2026-08-12,2
37277,80124,3,1,2026-08-12,1
37278,50297,3,1,2026-08-12,3
37279,33784,3,1,2026-08-12,3
37280,84583,3,1,2026-08-12,1
37281,33572,3,1,2026-08-12,1
37282,107122,3,1,2026-08-12,1
37283,110645,3,1,2026-08-12,4
37284,124102,3,1,2026-08-12,1
37285,86013,3,1,2026-08-12,2
37286,173875,3,1,2026-08-12,1
37287,165917,3,1,2026-08-12,3
37288,116858,3,1,2026-08-12,1
37289,163239,3,1,2026-08-12,2
37290,11685,3,1,2026-08-12,2
37291,176640,3,1,2026-08-12,2
37292,166275,3,1,2026-08-12,2
37293,168674,3,1,2026-08-12,3
37294,63245,3,1,2026-08-12,3
37295,117258,3,1,2026-08-12,3
37296,137369,3,1,2026-08-12,3
37297,145011,3,1,2026-08-12,1
37298,79215,3,1,2026-08-12,3
37299,66775,3,1,2026-08-12,4
37300,26536,3,1,2026-08-12,2
37301,64680,3,1,2026-08-12,1
37302,22470,3,1,2026-08-12,3
37303,112774,3,1,2026-08-12,3
37304,28280,3,1,2026-08-12,2
37305,158109,3,1,2026-08-12,5
37306,77164,3,1,2026-08-12,4
37307,43205,3,1,2026-08-12,5
37308,20099,3,1,2026-08-12,3
37309,51556,3,1,2026-08-12,3
37310,127137,3,1,2026-08-12,1
37311,121917,3,1,2026-08-12,3
37312,171608,3,1,2026-08-12,3
37313,18477,3,1,2026-08-12,3
37314,110723,3,1,2026-08-12,1
37315,43176,3,1,2026-08-12,3
37316,112437,3,1,2026-08-12,2
37317,1401,3,1,2026-08-12,3
37318,37058,3,1,2026-08-12,4
37319,47530,3,1,2026-08-12,3
37320,169988,3,1,2026-08-12,3
37321,109164,3,1,2026-08-12,3
37322,163787,3,1,2026-08-12,3
37323,136933,3,1,2026-08-12,3
37324,199969,3,1,2026-08-12,5
37325,45566,3,1,2026-08-12,1
37326,3268,3,1,2026-08-12,2
37327,140999,3,1,2026-08-12,4
37328,168244,3,1,2026-08-12,1
37329,86382,3,1,2026-08-12,3
37330,157345,3,1,2026-08-12,3
37331,96446,3,1,2026-08-12,2
37332,140095,3,1,2026-08-12,3
37333,81071,3,1,2026-08-12,1
37334,143059,3,1,2026-08-12,3
37335,169898,3,1,2026-08-12,1
37336,11252,3,1,2026-08-12,3
37337,131505,3,1,2026-08-12,3
37338,112559,3,1,2026-08-12,3
37339,72698,3,1,2026-08-12,3
37340,29824,3,1,2026-08-12,3
37341,37981,3,1,2026-08-12,3
37342,198707,3,1,2026-08-12,4
37343,171501,3,1,2026-08-12,3
37344,45546,3,1,2026-08-12,1
37345,7126,3,1,2026-08-12,1
37346,188532,3,1,2026-08-12,3
37347,2796,3,1,2026-08-12,2
37348,38749,3,1,2026-08-12,1
37349,158932,3,1,2026-08-12,4
37350,160976,3,1,2026-08-12,4
37351,131898,3,1,2026-08-12,3
37352,135347,3,1,2026-08-12,3
37353,181006,3,1,2026-08-12,1
37354,155636,3,1,2026-08-12,3
37355,72067,3,1,2026-08-12,1
37356,123539,3,1,2026-08-12,3
37357,185122,3,1,2026-08-12,2
37358,160804,3,1,2026-08-12,3
37359,65566,3,1,2026-08-12,2
37360,95246,3,1,2026-08-12,3
37361,102002,3,1,2026-08-12,3
37362,134316,3,1,2026-08-12,2
37363,32878,3,1,2026-08-12,2
37364,134412,3,1,2026-08-12,2
37365,35184,3,1,2026-08-12,2
37366,45370,3,1,2026-08-12,2
37367,194468,3,1,2026-08-12,3
37368,154123,3,1,2026-08-12,5
37369,144674,3,1,2026-08-12,2
37370,52280,3,1,2026-08-12,2
37371,194958,3,1,2026-08-12,3
37372,81014,3,1,2026-08-12,3
37373,12063,3,1,2026-08-12,2
37374,85585,3,1,2026-08-12,2
37375,29167,3,1,2026-08-12,2
37376,38672,3,1,2026-08-12,2
37377,41561,3,1,2026-08-12,3
37378,2802,3,1,2026-08-12,3
37379,40608,3,1,2026-08-12,4
37380,60691,3,1,2026-08-12,3
37381,92501,3,1,2026-08-12,3
37382,9797,3,1,2026-08-12,3
37383,177177,3,1,2026-08-12,3
37384,139390,3,1,2026-08-12,3
37385,84800,3,1,2026-08-12,3
37386,115533,3,1,2026-08-12,1
37387,19075,3,1,2026-08-12,2
37388,99276,3,1,2026-08-12,3
37389,69190,3,1,2026-08-12,4
37390,31589,3,1,2026-08-12,2
37391,136763,3,1,2026-08-12,4
37392,121187,3,1,2026-08-12,2
37393,133496,3,1,2026-08-12,2
37394,144868,3,1,2026-08-12,3
37395,81525,3,1,2026-08-12,1
37396,720,3,1,2026-08-12,2
37397,131648,3,1,2026-08-12,3
37398,110197,3,1,2026-08-12,1
37399,23165,3,1,2026-08-12,3
37400,11024,3,1,2026-08-12,1
37401,24826,3,1,2026-08-12,3
37402,67977,3,1,2026-08-12,2
37403,137674,3,1,2026-08-12,2
37404,111417,3,1,2026-08-12,3
37405,36343,3,1,2026-08-12,1
37406,42393,3,1,2026-08-12,2
37407,12898,3,1,2026-08-12,1
37408,38681,3,1,2026-08-12,2
37409,189285,3,1,2026-08-12,3
37410,19172,3,1,2026-08-12,1
37411,168264,3,1,2026-08-12,1
37412,107831,3,1,2026-08-12,2
37413,87393,3,1,2026-08-12,3
37414,117018,3,1,2026-08-12,3
37415,78396,3,1,2026-08-12,3
37416,50924,3,1,2026-08-12,4
37417,85703,3,1,2026-08-12,2
37418,191265,3,1,2026-08-12,1
37419,65701,3,1,2026-08-12,3
37420,92970,3,1,2026-08-12,4
37421,62223,3,1,2026-08-12,3
37422,53493,3,1,2026-08-12,3
37423,9753,3,1,2026-08-12,2
37424,193305,3,1,2026-08-12,3
37425,166238,3,1,2026-08-12,2
37426,193059,3,1,2026-08-12,3
37427,187293,3,1,2026-08-12,3
37428,148858,3,1,2026-08-12,3
37429,12937,3,1,2026-08-12,2
37430,82661,3,1,2026-08-12,2
37431,62615,3,1,2026-08-12,2
37432,107501,3,1,2026-08-12,3
37433,139096,3,1,2026-08-12,3
37434,65182,3,1,2026-08-12,3
37435,31404,3,1,2026-08-12,3
37436,32239,3,1,2026-08-12,3
37437,177457,3,1,2026-08-12,2
37438,98687,3,1,2026-08-12,3
37439,120017,3,1,2026-08-12,3
37440,143223,3,1,2026-08-12,3
37441,119256,3,1,2026-08-12,2
37442,181181,3,1,2026-08-12,2
37443,92689,3,1,2026-08-12,2
37444,113393,3,1,2026-08-12,1
37445,139056,3,1,2026-08-12,1
37446,165668,3,1,2026-08-12,3
37447,80150,3,1,2026-08-12,3
37448,30247,3,1,2026-08-12,3
37449,149013,3,1,2026-08-12,3
37450,109066,3,1,2026-08-12,1
37451,164919,3,1,2026-08-12,2
37452,195128,3,1,2026-08-12,2
37453,161164,3,1,2026-08-12,2
37454,189862,3,1,2026-08-12,3
37455,31515,3,1,2026-08-12,3
37456,171279,3,1,2026-08-12,3
37457,70001,3,1,2026-08-12,1
37458,131899,3,1,2026-08-12,2
37459,155063,3,1,2026-08-12,3
37460,10433,3,1,2026-08-12,3
37461,26497,3,1,2026-08-12,4
37462,50227,3,1,2026-08-12,1
37463,146663,3,1,2026-08-12,3
37464,94080,3,1,2026-08-12,3
37465,195790,3,1,2026-08-12,3
37466,61601,3,1,2026-08-12,3
37467,166997,3,1,2026-08-12,3
37468,78666,3,1,2026-08-12,1
37469,170136,3,1,2026-08-12,3
37470,9621,3,1,2026-08-12,1
37471,44401,3,1,2026-08-12,2
37472,83901,3,1,2026-08-12,1
37473,144152,3,1,2026-08-12,2
37474,192728,3,1,2026-08-12,4
37475,32132,3,1,2026-08-12,2
37476,116006,3,1,2026-08-12,3
37477,9286,3,1,2026-08-12,3
37478,75065,3,1,2026-08-12,4
37479,5612,3,1,2026-08-12,2
37480,179157,3,1,2026-08-12,3
37481,199603,3,1,2026-08-12,1
37482,84813,3,1,2026-08-12,3
37483,112632,3,1,2026-08-12,3
37484,141899,3,1,2026-08-12,3
37485,72096,3,1,2026-08-12,1
37486,97799,3,1,2026-08-12,3
37487,29840,3,1,2026-08-12,2
37488,153474,3,1,2026-08-12,2
37489,189230,3,1,2026-08-12,3
37490,23739,3,1,2026-08-12,2
37491,53623,3,1,2026-08-12,1
37492,3500,3,1,2026-08-12,3
37493,143051,3,1,2026-08-12,1
37494,130431,3,1,2026-08-12,3
37495,160774,3,1,2026-08-12,3
37496,160498,3,1,2026-08-12,2
37497,147009,3,1,2026-08-12,1
37498,52792,3,1,2026-08-12,2
37499,156655,3,1,2026-08-12,2
37500,10685,3,1,2026-08-12,3
37501,11775,3,1,2026-08-12,4
37502,59347,3,1,2026-08-12,3
37503,5370,3,1,2026-08-12,2
37504,119504,3,1,2026-08-12,3
37505,5635,3,1,2026-08-12,3
37506,48389,3,1,2026-08-12,2
37507,141620,3,1,2026-08-12,3
37508,63561,3,1,2026-08-12,4
37509,25820,3,1,2026-08-12,2
37510,38393,3,1,2026-08-12,3
37511,7467,3,1,2026-08-12,2
37512,162220,3,1,2026-08-12,3
37513,129004,3,1,2026-08-12,3
37514,155828,3,1,2026-08-12,3
37515,1637,3,1,2026-08-12,2
37516,44862,3,1,2026-08-12,2
37517,86211,3,1,2026-08-12,1
37518,157864,3,1,2026-08-12,3
37519,180815,3,1,2026-08-12,1
37520,24632,3,1,2026-08-12,3
37521,139736,3,1,2026-08-12,3
37522,140091,3,1,2026-08-12,3
37523,171316,3,1,2026-08-12,4
37524,21707,3,1,2026-08-12,2
37525,164429,3,1,2026-08-12,2
37526,173295,3,1,2026-08-12,2
37527,146309,3,1,2026-08-12,3
37528,40324,3,1,2026-08-12,3
37529,180948,3,1,2026-08-12,2
37530,130282,3,1,2026-08-12,1
37531,178049,3,1,2026-08-12,1
37532,145252,3,1,2026-08-12,3
37533,10324,3,1,2026-08-12,2
37534,149115,3,1,2026-08-12,6
37535,52024,3,1,2026-08-12,3
37536,14015,3,1,2026-08-12,3
37537,56061,3,1,2026-08-12,3
37538,39059,3,1,2026-08-12,3
37539,87117,3,1,2026-08-12,3
37540,141778,3,1,2026-08-12,3
37541,88338,3,1,2026-08-12,3
37542,124222,3,1,2026-08-12,2
37543,43825,3,1,2026-08-12,2
37544,63844,3,1,2026-08-12,3
37545,78797,3,1,2026-08-12,2
37546,177954,3,1,2026-08-12,1
37547,98230,3,1,2026-08-12,3
37548,192885,3,1,2026-08-12,3
37549,89854,3,1,2026-08-12,1
37550,182208,3,1,2026-08-12,2
37551,37198,3,1,2026-08-12,3
37552,143482,3,1,2026-08-12,3
37553,12487,3,1,2026-08-12,4
37554,45663,3,1,2026-08-12,2
37555,137030,3,1,2026-08-12,1
37556,119047,3,1,2026-08-12,3
37557,2841,3,1,2026-08-12,3
37558,158597,3,1,2026-08-12,3
37559,161745,3,1,2026-08-12,3
37560,178469,3,1,2026-08-12,2
37561,111324,3,1,2026-08-12,3
37562,71933,3,1,2026-08-12,2
37563,92800,3,1,2026-08-12,2
37564,75166,3,1,2026-08-12,2
37565,51479,3,1,2026-08-12,3
37566,174981,3,1,2026-08-12,3
37567,14448,3,1,2026-08-12,2
37568,84600,3,1,2026-08-12,3
37569,100680,3,1,2026-08-12,1
37570,46085,3,1,2026-08-12,3
37571,50458,3,1,2026-08-12,3
37572,113139,3,1,2026-08-12,3
37573,198634,3,1,2026-08-12,2
37574,120049,3,1,2026-08-12,1
37575,194393,3,1,2026-08-12,3
37576,130402,3,1,2026-08-12,1
37577,111730,3,1,2026-08-12,2
37578,174838,3,1,2026-08-12,3
37579,4086,3,1,2026-08-12,2
37580,82914,3,1,2026-08-12,3
37581,46149,3,1,2026-08-12,5
37582,12427,3,1,2026-08-12,3
37583,143379,3,1,2026-08-12,2
37584,9549,3,1,2026-08-12,1
37585,195385,3,1,2026-08-12,1
37586,16409,3,1,2026-08-12,3
37587,110682,3,1,2026-08-12,1
37588,197876,3,1,2026-08-12,1
37589,50596,3,1,2026-08-12,3
37590,119713,3,1,2026-08-12,3
37591,184841,3,1,2026-08-12,3
37592,170778,3,1,2026-08-12,2
37593,94946,3,1,2026-08-12,1
37594,51713,3,1,2026-08-12,3
37595,49691,3,1,2026-08-12,3
37596,27677,3,1,2026-08-12,2
37597,135340,3,1,2026-08-12,2
37598,199098,3,1,2026-08-12,4
37599,38224,3,1,2026-08-12,3
37600,76869,3,1,2026-08-12,3
37601,39239,3,1,2026-08-12,3
37602,147019,3,1,2026-08-12,2
37603,107437,3,1,2026-08-12,1
37604,75305,3,1,2026-08-12,3
37605,3395,3,1,2026-08-12,3
37606,46228,3,1,2026-08-12,1
37607,48039,3,1,2026-08-12,2
37608,10726,3,1,2026-08-12,3
37609,162401,3,1,2026-08-12,2
37610,177773,3,1,2026-08-12,2
37611,196979,3,1,2026-08-12,2
37612,170068,3,1,2026-08-12,1
37613,152746,3,1,2026-08-12,1
37614,42419,3,1,2026-08-12,2
37615,29801,3,1,2026-08-12,2
37616,4321,3,1,2026-08-12,3
37617,117883,3,1,2026-08-12,2
37618,121897,3,1,2026-08-12,4
37619,153343,3,1,2026-08-12,5
37620,139774,3,1,2026-08-12,3
37621,27346,3,1,2026-08-12,3
37622,168925,3,1,2026-08-12,3
37623,56530,3,1,2026-08-12,2
37624,137559,3,1,2026-08-12,3
37625,2845,3,1,2026-08-12,1
37626,125221,3,1,2026-08-12,2
37627,91236,3,1,2026-08-12,3
37628,161658,3,1,2026-08-12,3
37629,170498,3,1,2026-08-12,3
37630,81717,3,1,2026-08-12,3
37631,93336,3,1,2026-08-12,3
37632,178995,3,1,2026-08-12,3
37633,60199,3,1,2026-08-12,2
37634,140195,3,1,2026-08-12,2
37635,135853,3,1,2026-08-12,3
37636,81701,3,1,2026-08-12,2
37637,6416,3,1,2026-08-12,3
37638,89350,3,1,2026-08-12,2
37639,56620,3,1,2026-08-12,1
37640,13791,3,1,2026-08-12,3
37641,133314,3,1,2026-08-12,2
37642,148219,3,1,2026-08-12,2
37643,99900,3,1,2026-08-12,2
37644,127748,3,1,2026-08-12,3
37645,146316,3,1,2026-08-12,2
37646,168858,3,1,2026-08-12,2
37647,138355,3,1,2026-08-12,3
37648,160515,3,1,2026-08-12,2
37649,12485,3,1,2026-08-12,3
37650,126285,3,1,2026-08-12,3
37651,114604,3,1,2026-08-12,2
37652,123957,3,1,2026-08-12,3
37653,155399,3,1,2026-08-12,3
37654,48087,3,1,2026-08-12,1
37655,154861,3,1,2026-08-12,2
37656,85550,3,1,2026-08-12,3
37657,60415,3,1,2026-08-12,3
37658,136470,3,1,2026-08-12,1
37659,172597,3,1,2026-08-12,3
37660,107782,3,1,2026-08-12,2
37661,16074,3,1,2026-08-12,3
37662,144568,3,1,2026-08-12,1
37663,178337,3,1,2026-08-12,3
37664,111573,3,1,2026-08-12,1
37665,122311,3,1,2026-08-12,3
37666,153539,3,1,2026-08-12,3
37667,70117,3,1,2026-08-12,3
37668,114167,3,1,2026-08-12,3
37669,138163,3,1,2026-08-12,3
37670,41344,3,1,2026-08-12,4
37671,49705,3,1,2026-08-12,3
37672,55570,3,1,2026-08-12,3
37673,133820,3,1,2026-08-12,3
37674,97283,3,1,2026-08-12,2
37675,196443,3,1,2026-08-12,1
37676,89266,3,1,2026-08-12,5
37677,108574,3,1,2026-08-12,2
37678,8903,3,1,2026-08-12,2
37679,82923,3,1,2026-08-12,3
37680,24574,3,1,2026-08-12,2
37681,131272,3,1,2026-08-12,1
37682,133203,3,1,2026-08-12,3
37683,146846,3,1,2026-08-12,2
37684,47526,3,1,2026-08-12,3
37685,72489,3,1,2026-08-12,4
37686,107820,3,1,2026-08-12,3
37687,66129,3,1,2026-08-12,3
37688,113250,3,1,2026-08-12,3
37689,118056,3,1,2026-08-12,3
37690,101800,3,1,2026-08-12,1
37691,82076,3,1,2026-08-12,3
37692,49420,3,1,2026-08-12,1
37693,172710,3,1,2026-08-12,2
37694,198274,3,1,2026-08-12,3
37695,149890,3,1,2026-08-12,2
37696,178593,3,1,2026-08-12,3
37697,39421,3,1,2026-08-12,2
37698,55301,3,1,2026-08-12,2
37699,157088,3,1,2026-08-12,4
37700,110483,3,1,2026-08-12,3
37701,156532,3,1,2026-08-12,3
37702,26575,3,1,2026-08-12,1
37703,78590,3,1,2026-08-12,1
37704,144267,3,1,2026-08-12,3
37705,157853,3,1,2026-08-12,3
37706,156735,3,1,2026-08-12,2
37707,165418,3,1,2026-08-12,3
37708,144434,3,1,2026-08-12,1
37709,105091,3,1,2026-08-12,2
37710,155180,3,1,2026-08-12,3
37711,124365,3,1,2026-08-12,3
37712,172908,3,1,2026-08-12,3
37713,185319,3,1,2026-08-12,3
37714,54007,3,1,2026-08-12,3
37715,14940,3,1,2026-08-12,3
37716,187237,3,1,2026-08-12,3
37717,198778,3,1,2026-08-12,2
37718,143878,3,1,2026-08-12,2
37719,73839,3,1,2026-08-12,2
37720,72174,3,1,2026-08-12,3
37721,116907,3,1,2026-08-12,3
37722,187832,3,1,2026-08-12,2
37723,104687,3,1,2026-08-12,3
37724,138075,3,1,2026-08-12,4
37725,149501,3,1,2026-08-12,3
37726,82249,3,1,2026-08-12,3
37727,149538,3,1,2026-08-12,3
37728,125076,3,1,2026-08-12,3
37729,77840,3,1,2026-08-12,3
37730,156563,3,1,2026-08-12,3
37731,38316,3,1,2026-08-12,3
37732,37644,3,1,2026-08-12,3
37733,193310,3,1,2026-08-12,1
37734,159522,3,1,2026-08-12,3
37735,91109,3,1,2026-08-12,3
37736,116161,3,1,2026-08-12,4
37737,32658,3,1,2026-08-12,3
37738,78353,3,1,2026-08-12,3
37739,217,3,1,2026-08-12,3
37740,161032,3,1,2026-08-12,3
37741,138888,3,1,2026-08-12,3
37742,71845,3,1,2026-08-12,4
37743,109926,3,1,2026-08-12,2
37744,134498,3,1,2026-08-12,5
37745,188847,3,1,2026-08-12,5
37746,106435,3,1,2026-08-12,2
37747,21335,3,1,2026-08-12,3
37748,88360,3,1,2026-08-12,2
37749,141375,3,1,2026-08-12,2
37750,30141,3,1,2026-08-12,3
37751,3684,3,1,2026-08-12,2
37752,167992,3,1,2026-08-12,3
37753,19088,3,1,2026-08-12,1
37754,166956,3,1,2026-08-12,3
37755,4449,3,1,2026-08-12,4
37756,172773,3,1,2026-08-12,3
37757,8831,3,1,2026-08-12,2
37758,28373,3,1,2026-08-12,3
37759,165109,3,1,2026-08-12,3
37760,171219,3,1,2026-08-12,3
37761,38267,3,1,2026-08-12,3
37762,140482,3,1,2026-08-12,2
37763,191772,3,1,2026-08-12,3
37764,82428,3,1,2026-08-12,1
37765,40736,3,1,2026-08-12,3
37766,91454,3,1,2026-08-12,3
37767,50401,3,1,2026-08-12,3
37768,123401,3,1,2026-08-12,3
37769,198428,3,1,2026-08-12,3
37770,90132,3,1,2026-08-12,5
37771,143447,3,1,2026-08-12,1
37772,68763,3,1,2026-08-12,1
